gene,ev1,weight,rank
AP2A2,(0.005753453695376827+0j),0.005753453695376827,4869.0
TSPYL4,(0.0057527600163087165+0j),0.0057527600163087165,4868.0
TMEM205,(0.005752516079934865+0j),0.005752516079934865,4867.0
CASP10,(0.00575220399183826+0j),0.00575220399183826,4866.0
PLEKHA3,(0.005751819309208657+0j),0.005751819309208657,4865.0
B4GALT2,(0.00575178373968386+0j),0.00575178373968386,4864.0
ATP6V1G1,(0.005751483177896694+0j),0.005751483177896694,4863.0
POMT1,(0.005751376212365003+0j),0.005751376212365003,4862.0
LRRC20,(0.005750972640870835+0j),0.005750972640870835,4861.0
UBOX5,(0.005750592042997316+0j),0.005750592042997316,4860.0
ALG3,(0.005750342456398021+0j),0.005750342456398021,4859.0
BTBD2,(0.005750178109946445+0j),0.005750178109946445,4858.0
CUL7,(0.0057500745534487365+0j),0.0057500745534487365,4857.0
APBB1,(0.0057498442511287025+0j),0.0057498442511287025,4856.0
SASH3,(0.0057495919372191635+0j),0.0057495919372191635,4855.0
KCTD11,(0.005749389740552002+0j),0.005749389740552002,4854.0
JOSD2,(0.005748425026636893+0j),0.005748425026636893,4853.0
PKIG,(0.005748025065691746+0j),0.005748025065691746,4852.0
LAMB3,(0.005747056301291994+0j),0.005747056301291994,4851.0
RRS1,(0.005746458635992045+0j),0.005746458635992045,4850.0
CCDC200,(0.005745751714921142+0j),0.005745751714921142,4849.0
ZNF692,(0.005745442322825679+0j),0.005745442322825679,4848.0
RTL10,(0.00574539804650466+0j),0.00574539804650466,4847.0
ZNF286A,(0.00574539307858446+0j),0.00574539307858446,4846.0
IP6K2,(0.005745308654171343+0j),0.005745308654171343,4845.0
XPNPEP1,(0.005744671537026318+0j),0.005744671537026318,4844.0
FKRP,(0.005744409582804657+0j),0.005744409582804657,4843.0
MAP3K5,(0.005744376723387343+0j),0.005744376723387343,4842.0
RAD51D,(0.005743928573669979+0j),0.005743928573669979,4841.0
COL16A1,(0.0057438533380372685+0j),0.0057438533380372685,4840.0
PCDHGC5,(0.005743842644394679+0j),0.005743842644394679,4839.0
GATAD2A,(0.005743759509197475+0j),0.005743759509197475,4838.0
RAB11FIP1,(0.005743512658518105+0j),0.005743512658518105,4837.0
WDR83,(0.005743509910263983+0j),0.005743509910263983,4836.0
BAG5,(0.005743311096079871+0j),0.005743311096079871,4835.0
PKN3,(0.005743303215931977+0j),0.005743303215931977,4834.0
PEX16,(0.005743276357860767+0j),0.005743276357860767,4833.0
GOLGA3,(0.005742803591117961+0j),0.005742803591117961,4832.0
C1orf162,(0.005742447647707065+0j),0.005742447647707065,4831.0
VPS53,(0.005742364658383955+0j),0.005742364658383955,4830.0
ZSWIM4,(0.005742356708692203+0j),0.005742356708692203,4829.0
RWDD2A,(0.005742306331893492+0j),0.005742306331893492,4828.0
UPF1,(0.0057422534471651245+0j),0.0057422534471651245,4827.0
MBOAT4,(0.005741624298497218+0j),0.005741624298497218,4826.0
CIAO3,(0.005741174654143076+0j),0.005741174654143076,4825.0
PSTK,(0.005741082030051481+0j),0.005741082030051481,4824.0
NEK10,(0.005741076713784818+0j),0.005741076713784818,4823.0
POM121,(0.00574096025367802+0j),0.00574096025367802,4822.0
NACA2,(0.005740822756538905+0j),0.005740822756538905,4821.0
HM13,(0.005740372062728891+0j),0.005740372062728891,4820.0
MATK,(0.00574033687461314+0j),0.00574033687461314,4819.0
ERVH48-1,(0.00574017766388841+0j),0.00574017766388841,4818.0
TNFRSF10B,(0.00573947355981409+0j),0.00573947355981409,4817.0
NOP56,(0.005739269569808928+0j),0.005739269569808928,4816.0
NT5C3B,(0.005738966921786764+0j),0.005738966921786764,4815.0
REST,(0.005738849895404206+0j),0.005738849895404206,4814.0
C10orf105,(0.005738831797804166+0j),0.005738831797804166,4813.0
TMSB10,(0.005738708720194836+0j),0.005738708720194836,4812.0
OXNAD1,(0.005738414575064971+0j),0.005738414575064971,4811.0
TNRC18,(0.0057380097249792785+0j),0.0057380097249792785,4810.0
NXPE3,(0.005737102649028476+0j),0.005737102649028476,4809.0
EHD3,(0.005737024192852202+0j),0.005737024192852202,4808.0
OTUD7A,(0.005736935388431016+0j),0.005736935388431016,4807.0
NOPCHAP1,(0.005736925031906789+0j),0.005736925031906789,4806.0
SETSIP,(0.0057368844946675416+0j),0.0057368844946675416,4805.0
UTS2,(0.005736866772920639+0j),0.005736866772920639,4804.0
LUC7L2,(0.005736756363992477+0j),0.005736756363992477,4803.0
UNC13B,(0.005736735749225156+0j),0.005736735749225156,4802.0
ZDHHC18,(0.005735924652013628+0j),0.005735924652013628,4801.0
MFSD1,(0.005735332960774632+0j),0.005735332960774632,4800.0
SLC2A14,(0.005735273848346657+0j),0.005735273848346657,4799.0
PLCE1,(0.005735168044368562+0j),0.005735168044368562,4798.0
SLC44A5,(0.005734793681074636+0j),0.005734793681074636,4797.0
ORAI3,(0.005734612432246589+0j),0.005734612432246589,4796.0
TNFAIP8L2,(0.0057343539609308455+0j),0.0057343539609308455,4795.0
PTPRE,(0.0057342338689593585+0j),0.0057342338689593585,4794.0
SEPTIN9,(0.005733960261339123+0j),0.005733960261339123,4793.0
SERPINF2,(0.005733870565247056+0j),0.005733870565247056,4792.0
SAP30L,(0.005733836988222661+0j),0.005733836988222661,4791.0
BRWD1,(0.005733357566750329+0j),0.005733357566750329,4790.0
RFXANK,(0.005733059604081828+0j),0.005733059604081828,4789.0
MYO1F,(0.005733005657914774+0j),0.005733005657914774,4788.0
CYP7B1,(0.005732515942164295+0j),0.005732515942164295,4787.0
MARVELD1,(0.005732180853243072+0j),0.005732180853243072,4786.0
PSD3,(0.0057318375699691995+0j),0.0057318375699691995,4785.0
SART1,(0.005731786547671431+0j),0.005731786547671431,4784.0
ACRBP,(0.005731713133461121+0j),0.005731713133461121,4783.0
SF3A2,(0.005731711424218611+0j),0.005731711424218611,4782.0
KMT5C,(0.005730949753307639+0j),0.005730949753307639,4781.0
ZNF593,(0.005730733414839549+0j),0.005730733414839549,4780.0
TGFB1,(0.0057302772952971025+0j),0.0057302772952971025,4779.0
PCBP3,(0.0057298873730727996+0j),0.0057298873730727996,4778.0
GALNT2,(0.005729313997510175+0j),0.005729313997510175,4777.0
PDE4A,(0.00572865817006639+0j),0.00572865817006639,4776.0
MBD6,(0.005728111699900859+0j),0.005728111699900859,4775.0
MYLIP,(0.005727765120470352+0j),0.005727765120470352,4774.0
USF2,(0.005727364478048816+0j),0.005727364478048816,4773.0
PNOC,(0.005727216176878792+0j),0.005727216176878792,4772.0
LACC1,(0.005726734426239723+0j),0.005726734426239723,4771.0
LPIN2,(0.005726488426906696+0j),0.005726488426906696,4770.0
PLAAT3,(0.005726253539176797+0j),0.005726253539176797,4769.0
METTL26,(0.005725716552738325+0j),0.005725716552738325,4768.0
PRL,(0.005725353726396764+0j),0.005725353726396764,4767.0
GGA3,(0.00572525047939988+0j),0.00572525047939988,4766.0
MRTFA,(0.005725226456058889+0j),0.005725226456058889,4765.0
DUSP14,(0.005725022550166683+0j),0.005725022550166683,4764.0
EIF1AD,(0.005724709100879665+0j),0.005724709100879665,4763.0
PLXNB2,(0.005724531213621464+0j),0.005724531213621464,4762.0
TMOD4,(0.0057235713238932414+0j),0.0057235713238932414,4761.0
PCSK6,(0.005723423274893884+0j),0.005723423274893884,4760.0
PLEKHA7,(0.00572282954082367+0j),0.00572282954082367,4759.0
ST3GAL1,(0.0057225629091646685+0j),0.0057225629091646685,4758.0
TMC3,(0.005722480492659238+0j),0.005722480492659238,4757.0
PARP15,(0.005722435932828161+0j),0.005722435932828161,4756.0
RER1,(0.005721613070169317+0j),0.005721613070169317,4755.0
BRD4,(0.005721270017867273+0j),0.005721270017867273,4754.0
PNLDC1,(0.005721176673409864+0j),0.005721176673409864,4753.0
MINK1,(0.005721084865918122+0j),0.005721084865918122,4752.0
LRRC17,(0.00572107107408369+0j),0.00572107107408369,4751.0
CDC42SE1,(0.005721013756726672+0j),0.005721013756726672,4750.0
TCF7,(0.005720831029301328+0j),0.005720831029301328,4749.0
NUP62,(0.0057201516551567445+0j),0.0057201516551567445,4748.0
DDO,(0.005719781775447443+0j),0.005719781775447443,4747.0
GNL1,(0.005719541839837569+0j),0.005719541839837569,4746.0
MED22,(0.00571953524789956+0j),0.00571953524789956,4745.0
CD55,(0.005719319382061213+0j),0.005719319382061213,4744.0
STN1,(0.005718902695252009+0j),0.005718902695252009,4743.0
TOMM40,(0.005718722582797331+0j),0.005718722582797331,4742.0
PPP1R14B,(0.005717739186243045+0j),0.005717739186243045,4741.0
IFNGR1,(0.00571765933393559+0j),0.00571765933393559,4740.0
IQCD,(0.005716987671897216+0j),0.005716987671897216,4739.0
NFKBID,(0.005716750998605896+0j),0.005716750998605896,4738.0
ZNF227,(0.005716699479356326+0j),0.005716699479356326,4737.0
RELA,(0.005716659019794138+0j),0.005716659019794138,4736.0
MYH3,(0.005716605609570496+0j),0.005716605609570496,4735.0
SMIM10,(0.00571599198028551+0j),0.00571599198028551,4734.0
RAB3A,(0.005715223447204898+0j),0.005715223447204898,4733.0
BET1L,(0.005714563558087971+0j),0.005714563558087971,4732.0
SHC4,(0.0057145577879743155+0j),0.0057145577879743155,4731.0
ZKSCAN1,(0.005714282469577896+0j),0.005714282469577896,4730.0
CCDC168,(0.005714072154822895+0j),0.005714072154822895,4729.0
CTC1,(0.005713814624911711+0j),0.005713814624911711,4728.0
KCNMA1,(0.00571353110927394+0j),0.00571353110927394,4727.0
RPL32,(0.005713444346097192+0j),0.005713444346097192,4726.0
UCP2,(0.0057134182091113945+0j),0.0057134182091113945,4725.0
FLNA,(0.0057134035173525026+0j),0.0057134035173525026,4724.0
ADPGK,(0.005713171227580022+0j),0.005713171227580022,4723.0
SPSB1,(0.00571290430928225+0j),0.00571290430928225,4722.0
POMC,(0.005712762806694297+0j),0.005712762806694297,4721.0
LST1,(0.005712753480449796+0j),0.005712753480449796,4720.0
PILRB,(0.005712440195158279+0j),0.005712440195158279,4719.0
CASD1,(0.005712092481509881+0j),0.005712092481509881,4718.0
DCTD,(0.005711901767043339+0j),0.005711901767043339,4717.0
ST6GALNAC5,(0.00571091418658061+0j),0.00571091418658061,4716.0
IL2RG,(0.005710317579377339+0j),0.005710317579377339,4715.0
TSC22D2,(0.0057096438233729+0j),0.0057096438233729,4714.0
KCNH6,(0.0057094940979469135+0j),0.0057094940979469135,4713.0
ENTPD4,(0.0057094218930189245+0j),0.0057094218930189245,4712.0
ANKHD1-EIF4EBP3,(0.005707900981364417+0j),0.005707900981364417,4711.0
HINFP,(0.0057078644365884034+0j),0.0057078644365884034,4710.0
KTI12,(0.005707585882390612+0j),0.005707585882390612,4709.0
GBA2,(0.005707494389151626+0j),0.005707494389151626,4708.0
PABPC4,(0.005707337286233148+0j),0.005707337286233148,4707.0
KATNB1,(0.00570731101781557+0j),0.00570731101781557,4706.0
BBS1,(0.005707233168929332+0j),0.005707233168929332,4705.0
DCAF5,(0.005707170607243768+0j),0.005707170607243768,4704.0
WDR5B,(0.005707140472124653+0j),0.005707140472124653,4703.0
CCNT2,(0.005706827588095574+0j),0.005706827588095574,4702.0
NEK8,(0.005706697263784098+0j),0.005706697263784098,4701.0
NEK11,(0.005706090544770115+0j),0.005706090544770115,4700.0
PRKCD,(0.005705600223653191+0j),0.005705600223653191,4699.0
SMIM27,(0.005705006166769229+0j),0.005705006166769229,4698.0
TBC1D13,(0.005704920262639079+0j),0.005704920262639079,4697.0
CCZ1B,(0.005704335779673035+0j),0.005704335779673035,4696.0
MBD3L3,(0.00570415762092398+0j),0.00570415762092398,4695.0
AMER1,(0.005703999905443165+0j),0.005703999905443165,4694.0
CAPN10,(0.005703494749879319+0j),0.005703494749879319,4693.0
GARIN5A,(0.005702922500508165+0j),0.005702922500508165,4692.0
GATD1,(0.005702909437480898+0j),0.005702909437480898,4691.0
SNAP91,(0.005702893120760921+0j),0.005702893120760921,4690.0
MAEA,(0.005702348392818394+0j),0.005702348392818394,4689.0
NPIPA5,(0.005701974869793103+0j),0.005701974869793103,4688.0
SYT9,(0.005701832683126052+0j),0.005701832683126052,4687.0
MRPL23,(0.005701763265484925+0j),0.005701763265484925,4686.0
ARHGEF7,(0.005701728866576056+0j),0.005701728866576056,4685.0
SYCE3,(0.0057014559345761355+0j),0.0057014559345761355,4684.0
SLC25A51,(0.00570091177533418+0j),0.00570091177533418,4683.0
NENF,(0.005700899855910394+0j),0.005700899855910394,4682.0
ELL3,(0.005700894985679877+0j),0.005700894985679877,4681.0
SNX32,(0.005700593221834934+0j),0.005700593221834934,4680.0
UNKL,(0.005700134904909109+0j),0.005700134904909109,4679.0
FN1,(0.00569907915598453+0j),0.00569907915598453,4678.0
GPR37L1,(0.005699071605430866+0j),0.005699071605430866,4677.0
SERINC4,(0.0056989274726162425+0j),0.0056989274726162425,4676.0
OTUD1,(0.005698562491167678+0j),0.005698562491167678,4675.0
RHOG,(0.005698080445745732+0j),0.005698080445745732,4674.0
VPS33B,(0.00569752827958304+0j),0.00569752827958304,4673.0
ELOA,(0.005697329983292729+0j),0.005697329983292729,4672.0
AKNA,(0.005697298171278804+0j),0.005697298171278804,4671.0
B3GALT6,(0.005696404393696836+0j),0.005696404393696836,4670.0
KANSL1,(0.005696133259084281+0j),0.005696133259084281,4669.0
CAMSAP1,(0.005695877570692834+0j),0.005695877570692834,4668.0
CCND2,(0.005695803254408084+0j),0.005695803254408084,4667.0
BCL2A1,(0.005695760212758992+0j),0.005695760212758992,4666.0
COPS9,(0.00569507216965427+0j),0.00569507216965427,4665.0
FTCDNL1,(0.005694957813208622+0j),0.005694957813208622,4664.0
RNF216,(0.005694635289351771+0j),0.005694635289351771,4663.0
RAB3C,(0.005694399899878862+0j),0.005694399899878862,4662.0
ECH1,(0.00569434076227027+0j),0.00569434076227027,4661.0
RXFP4,(0.00569425288374277+0j),0.00569425288374277,4660.0
JMY,(0.005693846602030912+0j),0.005693846602030912,4659.0
ZNF44,(0.005693219100006143+0j),0.005693219100006143,4658.0
ZSCAN32,(0.005692894846711574+0j),0.005692894846711574,4657.0
ISY1,(0.005692447219386099+0j),0.005692447219386099,4656.0
DEAF1,(0.005692338533901883+0j),0.005692338533901883,4655.0
PCDHGA9,(0.005692328333559242+0j),0.005692328333559242,4654.0
ARHGEF2,(0.005692253355530137+0j),0.005692253355530137,4653.0
RO60,(0.0056919651431269576+0j),0.0056919651431269576,4652.0
WDR91,(0.0056914846750478285+0j),0.0056914846750478285,4651.0
ABCD4,(0.005691237637188456+0j),0.005691237637188456,4650.0
OST4,(0.005691126879111664+0j),0.005691126879111664,4649.0
BSG,(0.005690526821365903+0j),0.005690526821365903,4648.0
LINS1,(0.005690275654007085+0j),0.005690275654007085,4647.0
SPATA7,(0.0056899479362246715+0j),0.0056899479362246715,4646.0
ARID3B,(0.005688906370660465+0j),0.005688906370660465,4645.0
CHDH,(0.005688867015927021+0j),0.005688867015927021,4644.0
C18orf25,(0.005688739197563625+0j),0.005688739197563625,4643.0
CHCHD7,(0.00568871990854596+0j),0.00568871990854596,4642.0
CHODL,(0.005688628589848445+0j),0.005688628589848445,4641.0
CHMP6,(0.005688495081448534+0j),0.005688495081448534,4640.0
DPP9,(0.005688230093576327+0j),0.005688230093576327,4639.0
ABCA4,(0.005687806046839984+0j),0.005687806046839984,4638.0
SLC9A1,(0.005687692016472155+0j),0.005687692016472155,4637.0
MIGA2,(0.005687654482044591+0j),0.005687654482044591,4636.0
BCL3,(0.005687550996718437+0j),0.005687550996718437,4635.0
RBM15B,(0.005687422910110773+0j),0.005687422910110773,4634.0
EP400,(0.005687073641183051+0j),0.005687073641183051,4633.0
CSNK1E,(0.005687054321507309+0j),0.005687054321507309,4632.0
FLYWCH2,(0.005686967184015586+0j),0.005686967184015586,4631.0
PCNA,(0.0056868058976628465+0j),0.0056868058976628465,4630.0
ZNF133,(0.005686766285383432+0j),0.005686766285383432,4629.0
NSMAF,(0.005686753841625388+0j),0.005686753841625388,4628.0
CDC45,(0.005686650733862723+0j),0.005686650733862723,4627.0
MAU2,(0.005686376493665641+0j),0.005686376493665641,4626.0
SERPINI1,(0.005686332881101613+0j),0.005686332881101613,4625.0
TNFSF9,(0.005685821222670594+0j),0.005685821222670594,4624.0
COA5,(0.005685667796786481+0j),0.005685667796786481,4623.0
HRAS,(0.005685069456817456+0j),0.005685069456817456,4622.0
ATP11A,(0.0056845289028266905+0j),0.0056845289028266905,4621.0
GSTM2,(0.005684310274106973+0j),0.005684310274106973,4620.0
BBS5,(0.005684244382249758+0j),0.005684244382249758,4619.0
NCF4,(0.0056841568643157874+0j),0.0056841568643157874,4618.0
NCAN,(0.005684044211818532+0j),0.005684044211818532,4617.0
RWDD4,(0.0056839814323125515+0j),0.0056839814323125515,4616.0
FMO4,(0.005683953970172017+0j),0.005683953970172017,4615.0
MCM3AP,(0.005683906393329485+0j),0.005683906393329485,4614.0
AXIN2,(0.005683399016920611+0j),0.005683399016920611,4613.0
NEK6,(0.0056829813818188935+0j),0.0056829813818188935,4612.0
SLC25A38,(0.005682332652360816+0j),0.005682332652360816,4611.0
ACTR3C,(0.005682294610217367+0j),0.005682294610217367,4610.0
PLCB3,(0.00568221102959288+0j),0.00568221102959288,4609.0
ZNF655,(0.005681936123280803+0j),0.005681936123280803,4608.0
AIF1L,(0.005681834541674857+0j),0.005681834541674857,4607.0
TSGA10,(0.00568117969073722+0j),0.00568117969073722,4606.0
TSPAN4,(0.0056811701320811795+0j),0.0056811701320811795,4605.0
FPGS,(0.005681058288238671+0j),0.005681058288238671,4604.0
RNPC3,(0.005680861418420062+0j),0.005680861418420062,4603.0
BRI3,(0.00568082942712817+0j),0.00568082942712817,4602.0
DDA1,(0.005679982239101935+0j),0.005679982239101935,4601.0
LRRC8A,(0.005679935487804688+0j),0.005679935487804688,4600.0
OCLN,(0.005679801372454378+0j),0.005679801372454378,4599.0
TRIB3,(0.005679524868029643+0j),0.005679524868029643,4598.0
SHISAL2B,(0.005679524391183292+0j),0.005679524391183292,4597.0
CCDC127,(0.005679259887916493+0j),0.005679259887916493,4596.0
ZNF891,(0.005679088119889017+0j),0.005679088119889017,4595.0
SIX1,(0.0056790723496739+0j),0.0056790723496739,4594.0
TMEM182,(0.0056784430107146575+0j),0.0056784430107146575,4593.0
LRRC47,(0.005678434842967034+0j),0.005678434842967034,4592.0
CD274,(0.005678333349969886+0j),0.005678333349969886,4591.0
FBXW5,(0.005677665623052955+0j),0.005677665623052955,4590.0
MYCL,(0.005677506047823055+0j),0.005677506047823055,4589.0
DENND4B,(0.005677405988152258+0j),0.005677405988152258,4588.0
EPS15L1,(0.005677354769034455+0j),0.005677354769034455,4587.0
RNF149,(0.005676885120968563+0j),0.005676885120968563,4586.0
CDKN2A,(0.00567665336138496+0j),0.00567665336138496,4585.0
XKR4,(0.005676564933706384+0j),0.005676564933706384,4584.0
S100A11,(0.005676482441994688+0j),0.005676482441994688,4583.0
AGRP,(0.005676337021470685+0j),0.005676337021470685,4582.0
EIF3G,(0.005676040665391498+0j),0.005676040665391498,4581.0
NAGK,(0.005675667112482736+0j),0.005675667112482736,4580.0
C3AR1,(0.005675532067846637+0j),0.005675532067846637,4579.0
TNFSF10,(0.005675234490735001+0j),0.005675234490735001,4578.0
KLF10,(0.005674217997971744+0j),0.005674217997971744,4577.0
SRSF7,(0.005674212785236667+0j),0.005674212785236667,4576.0
TAF6,(0.00567413506672+0j),0.00567413506672,4575.0
GFUS,(0.005674112752464764+0j),0.005674112752464764,4574.0
DYRK2,(0.005674048925165209+0j),0.005674048925165209,4573.0
TADA2B,(0.005674014838303841+0j),0.005674014838303841,4572.0
FBXO9,(0.005673384887908088+0j),0.005673384887908088,4571.0
ACSF3,(0.005673134374812869+0j),0.005673134374812869,4570.0
AP3D1,(0.005673061516038743+0j),0.005673061516038743,4569.0
RPS12,(0.005673023849182656+0j),0.005673023849182656,4568.0
MTARC2,(0.00567294216286382+0j),0.00567294216286382,4567.0
VNN2,(0.005672894180750136+0j),0.005672894180750136,4566.0
ZNF691,(0.005672512556614774+0j),0.005672512556614774,4565.0
WIPI2,(0.005672056972004007+0j),0.005672056972004007,4564.0
SLC25A29,(0.005671486965049001+0j),0.005671486965049001,4563.0
ZNF587B,(0.005671200988218104+0j),0.005671200988218104,4562.0
PGAM4,(0.005670679314127342+0j),0.005670679314127342,4561.0
ZNF319,(0.005670157518564098+0j),0.005670157518564098,4560.0
SSH2,(0.005670006013943792+0j),0.005670006013943792,4559.0
TIMP1,(0.005669982506525268+0j),0.005669982506525268,4558.0
CCNJ,(0.005669854136183685+0j),0.005669854136183685,4557.0
MAPKAPK5,(0.0056698042880186875+0j),0.0056698042880186875,4556.0
PIH1D1,(0.0056697996539352025+0j),0.0056697996539352025,4555.0
ELOVL4,(0.005669627640079754+0j),0.005669627640079754,4554.0
SATB2,(0.005669280178914066+0j),0.005669280178914066,4553.0
GRHPR,(0.005669202391139921+0j),0.005669202391139921,4552.0
TMEM256,(0.005667189319865279+0j),0.005667189319865279,4551.0
NIM1K,(0.005667188219218156+0j),0.005667188219218156,4550.0
ASPN,(0.005666963809517194+0j),0.005666963809517194,4549.0
ORMDL3,(0.005666925736010463+0j),0.005666925736010463,4548.0
FAM117A,(0.0056669240772248665+0j),0.0056669240772248665,4547.0
